tourney_name,round,winner_name,loser_name,score,surface,year
Australian Open,R128,Alexandr Dolgopolov,Andreas Haider Maurer,7-6(3) 6-3 6-4,Hard,2018
Australian Open,R128,Matthew Ebden,John Isner,6-4 3-6 6-3 6-3,Hard,2018
Australian Open,R128,Pablo Carreno Busta,Jason Kubler,7-5 4-6 7-5 6-1,Hard,2018
Australian Open,R128,Gilles Simon,Marius Copil,7-5 6-4 6-3,Hard,2018
Australian Open,R128,Malek Jaziri,Salvatore Caruso,6-7(2) 3-6 6-3 7-5 6-3,Hard,2018
Australian Open,R128,Gilles Muller,Federico Delbonis,7-5 6-4 6-3,Hard,2018
Australian Open,R128,Pablo Cuevas,Mikhail Youzhny,7-6(7) 6-3 7-5,Hard,2018
Australian Open,R128,Ryan Harrison,Dudi Sela,6-3 5-7 3-6 7-5 6-2,Hard,2018
Australian Open,R128,Joao Sousa,Dustin Brown,6-4 6-3 4-6 6-7(4) 6-1,Hard,2018
Australian Open,R128,Marin Cilic,Vasek Pospisil,6-2 6-2 4-6 7-6(5),Hard,2018
Australian Open,R128,Grigor Dimitrov,Dennis Novak,6-3 6-2 6-1,Hard,2018
Australian Open,R128,Mackenzie Mcdonald,Elias Ymer,6-4 6-3 4-6 6-1,Hard,2018
Australian Open,R128,Marcos Baghdatis,Yuki Bhambri,7-6(4) 6-4 6-3,Hard,2018
Australian Open,R128,Andrey Rublev,David Ferrer,7-5 6-7(6) 6-2 6-7(6) 6-2,Hard,2018
Australian Open,R128,Nick Kyrgios,Rogerio Dutra Silva,6-1 6-2 6-4,Hard,2018
Australian Open,R128,Viktor Troicki,Alex Bolt,6-7(2) 4-6 6-2 6-3 6-4,Hard,2018
Australian Open,R128,Denis Shapovalov,Stefanos Tsitsipas,6-1 6-3 7-6(5),Hard,2018
Australian Open,R128,Jo-Wilfried Tsonga,Kevin King,6-4 6-4 6-1,Hard,2018
Australian Open,R128,Kyle Edmund,Kevin Anderson,6-7(4) 6-3 3-6 6-3 6-4,Hard,2018
Australian Open,R128,Denis Istomin,Pierre Hugues Herbert,6-2 6-1 5-7 7-6(3),Hard,2018
Australian Open,R128,Nikoloz Basilashvili,Gerald Melzer,6-3 6-4 2-6 6-3,Hard,2018
Australian Open,R128,Ruben Bemelmans,Lucas Pouille,6-4 6-4 6-7(4) 7-6(6),Hard,2018
Australian Open,R128,Yoshihito Nishioka,Philipp Kohlschreiber,6-3 2-6 6-0 1-6 6-2,Hard,2018
Australian Open,R128,Andreas Seppi,Corentin Moutet,3-6 6-4 6-2 6-2,Hard,2018
Australian Open,R128,Ivo Karlovic,Laslo Djere,7-6(3) 6-3 7-6(2),Hard,2018
Australian Open,R128,Yuichi Sugita,Jack Sock,6-1 7-6(4) 5-7 6-3,Hard,2018
Australian Open,R128,Dominic Thiem,Guido Pella,6-4 6-4 6-4,Hard,2018
Australian Open,R128,Denis Kudla,Steve Johnson,6-7(5) 6-3 7-6(3) 6-2,Hard,2018
Australian Open,R128,Jiri Vesely,Vaclav Safranek,6-4 6-3 6-3,Hard,2018
Australian Open,R128,Adrian Mannarino,Matteo Berrettini,6-4 6-4 6-4,Hard,2018
Australian Open,R128,Fernando Verdasco,Roberto Bautista Agut,6-1 7-5 7-5,Hard,2018
Australian Open,R128,Maximilian Marterer,Cedrik Marcel Stebe,6-0 6-3 6-4,Hard,2018
Australian Open,R128,Tennys Sandgren,Jeremy Chardy,6-4 7-6(2) 6-2,Hard,2018
Australian Open,R128,Stan Wawrinka,Ricardas Berankis,6-3 6-4 2-6 7-6(2),Hard,2018
Australian Open,R128,Novak Djokovic,Donald Young,6-1 6-2 6-4,Hard,2018
Australian Open,R128,Gael Monfils,Jaume Munar,6-3 7-6(5) 6-4,Hard,2018
Australian Open,R128,Tim Smyczek,Alexei Popyrin,6-3 6-7(14) 6-3 6-3,Hard,2018
Australian Open,R128,Albert Ramos,Jared Donaldson,6-2 6-3 6-4,Hard,2018
Australian Open,R128,Hyeon Chung,Mischa Zverev,6-2 4-1 RET,Hard,2018
Australian Open,R128,Daniil Medvedev,Thanasi Kokkinakis,6-2 6-7(6) 7-6(8) 6-4,Hard,2018
Australian Open,R128,Peter Gojowczyk,Mikhail Kukushkin,6-3 6-3 6-1,Hard,2018
Australian Open,R128,Alexander Zverev,Thomas Fabbiano,6-1 7-6(5) 7-5,Hard,2018
Australian Open,R128,David Goffin,Matthias Bachinger,6-7(3) 6-3 6-2 6-4,Hard,2018
Australian Open,R128,Julien Benneteau,Taro Daniel,6-7(6) 7-6(0) 6-4 6-1,Hard,2018
Australian Open,R128,Evgeny Donskoy,Florian Mayer,6-4 6-4 6-4,Hard,2018
Australian Open,R128,Fabio Fognini,Horacio Zeballos,6-4 6-4 7-5,Hard,2018
Australian Open,R128,Tomas Berdych,Alex De Minaur,6-3 3-6 6-0 6-1,Hard,2018
Australian Open,R128,Guillermo Garcia Lopez,Benoit Paire,6-0 6-7(4) 6-1 6-4,Hard,2018
Australian Open,R128,Karen Khachanov,Peter Polansky,7-6(3) 7-6(2) 6-4,Hard,2018
Australian Open,R128,Juan Martin del Potro,Frances Tiafoe,6-3 6-4 6-3,Hard,2018
Australian Open,R128,Sam Querrey,Feliciano Lopez,6-3 6-4 6-2,Hard,2018
Australian Open,R128,Marton Fucsovics,Radu Albot,6-2 6-3 4-6 7-5,Hard,2018
Australian Open,R128,Nicolas Kicker,Jordan Thompson,6-3 6-1 4-6 3-6 6-3,Hard,2018
Australian Open,R128,Lukas Lacko,Milos Raonic,6-7(5) 7-5 6-4 7-6(4),Hard,2018
Australian Open,R128,Richard Gasquet,Blaz Kavcic,6-1 6-4 7-5,Hard,2018
Australian Open,R128,Lorenzo Sonego,Robin Haase,6-3 7-5 6-7(6) 7-5,Hard,2018
Australian Open,R128,Jan Lennard Struff,Soon Woo Kwon,6-1 6-2 6-4,Hard,2018
Australian Open,R128,Roger Federer,Aljaz Bedene,6-3 6-4 6-3,Hard,2018
Australian Open,R64,Rafael Nadal,Leonardo Mayer,6-3 6-4 7-6(4),Hard,2018
Australian Open,R64,Damir Dzumhur,John Millman,7-5 3-6 6-4 6-1,Hard,2018
Australian Open,R64,Diego Schwartzman,Casper Ruud,6-4 6-2 6-3,Hard,2018
Australian Open,R64,Alexandr Dolgopolov,Matthew Ebden,7-6(0) 6-3 6-4,Hard,2018
Australian Open,R64,Pablo Carreno Busta,Gilles Simon,6-2 3-0 RET,Hard,2018
Australian Open,R64,Gilles Muller,Malek Jaziri,7-5 6-4 6-7(5) 3-6 6-2,Hard,2018
Australian Open,R64,Ryan Harrison,Pablo Cuevas,6-4 7-6(5) 6-4,Hard,2018
Australian Open,R64,Marin Cilic,Joao Sousa,6-1 7-5 6-2,Hard,2018
Australian Open,R64,Grigor Dimitrov,Mackenzie Mcdonald,4-6 6-2 6-4 0-6 8-6,Hard,2018
Australian Open,R64,Andrey Rublev,Marcos Baghdatis,6-4 6-7(5) 6-4 6-2,Hard,2018
Australian Open,R64,Nick Kyrgios,Viktor Troicki,7-5 6-4 7-6(2),Hard,2018
Australian Open,R64,Jo-Wilfried Tsonga,Denis Shapovalov,3-6 6-3 1-6 7-6(4) 7-5,Hard,2018
Australian Open,R64,Kyle Edmund,Denis Istomin,6-2 6-2 6-4,Hard,2018
Australian Open,R64,Nikoloz Basilashvili,Ruben Bemelmans,7-5 6-1 6-3,Hard,2018
Australian Open,R64,Andreas Seppi,Yoshihito Nishioka,6-1 6-3 6-4,Hard,2018
Australian Open,R64,Ivo Karlovic,Yuichi Sugita,7-6(3) 6-7(3) 7-5 4-6 12-10,Hard,2018
Australian Open,R64,Dominic Thiem,Denis Kudla,6-7(6) 3-6 6-3 6-2 6-3,Hard,2018
Australian Open,R64,Adrian Mannarino,Jiri Vesely,6-3 7-6(4) 5-7 6-3,Hard,2018
Australian Open,R64,Maximilian Marterer,Fernando Verdasco,6-4 4-6 7-6(5) 3-6 6-3,Hard,2018
Australian Open,R64,Tennys Sandgren,Stan Wawrinka,6-2 6-1 6-4,Hard,2018
Australian Open,R64,Novak Djokovic,Gael Monfils,4-6 6-3 6-1 6-3,Hard,2018
Australian Open,R64,Albert Ramos,Tim Smyczek,6-4 6-2 7-6(2),Hard,2018
Australian Open,R64,Hyeon Chung,Daniil Medvedev,7-6(4) 6-1 6-1,Hard,2018
Australian Open,R64,Alexander Zverev,Peter Gojowczyk,6-1 6-3 4-6 6-3,Hard,2018
Australian Open,R64,Julien Benneteau,David Goffin,1-6 7-6(5) 6-1 7-6(4),Hard,2018
Australian Open,R64,Fabio Fognini,Evgeny Donskoy,2-6 6-3 6-4 6-1,Hard,2018
Australian Open,R64,Tomas Berdych,Guillermo Garcia Lopez,6-3 2-6 6-2 6-3,Hard,2018
Australian Open,R64,Juan Martin del Potro,Karen Khachanov,6-4 7-6(4) 6-7(0) 6-4,Hard,2018
Australian Open,R64,Marton Fucsovics,Sam Querrey,6-4 7-6(6) 4-6 6-2,Hard,2018
Australian Open,R64,Nicolas Kicker,Lukas Lacko,6-2 7-5 1-6 7-5,Hard,2018
Australian Open,R64,Richard Gasquet,Lorenzo Sonego,6-2 6-2 6-3,Hard,2018
Australian Open,R64,Roger Federer,Jan Lennard Struff,6-4 6-4 7-6(4),Hard,2018
Australian Open,R32,Rafael Nadal,Damir Dzumhur,6-1 6-3 6-1,Hard,2018
Australian Open,R32,Diego Schwartzman,Alexandr Dolgopolov,6-7(1) 6-2 6-3 6-3,Hard,2018
Australian Open,R32,Pablo Carreno Busta,Gilles Muller,7-6(4) 4-6 7-5 7-5,Hard,2018
Australian Open,R32,Marin Cilic,Ryan Harrison,7-6(4) 6-3 7-6(4),Hard,2018
Australian Open,R32,Grigor Dimitrov,Andrey Rublev,6-3 4-6 6-4 6-4,Hard,2018
Australian Open,R32,Nick Kyrgios,Jo-Wilfried Tsonga,7-6(5) 4-6 7-6(6) 7-6(5),Hard,2018
Australian Open,R32,Kyle Edmund,Nikoloz Basilashvili,7-6(0) 3-6 4-6 6-0 7-5,Hard,2018
Australian Open,R32,Andreas Seppi,Ivo Karlovic,6-3 7-6(4) 6-7(3) 6-7(5) 9-7,Hard,2018
Australian Open,R32,Dominic Thiem,Adrian Mannarino,6-4 6-2 7-5,Hard,2018
Australian Open,R32,Tennys Sandgren,Maximilian Marterer,5-7 6-3 7-5 7-6(5),Hard,2018
Australian Open,R32,Novak Djokovic,Albert Ramos,6-2 6-3 6-3,Hard,2018
Australian Open,R32,Hyeon Chung,Alexander Zverev,5-7 7-6(3) 2-6 6-3 6-0,Hard,2018
Australian Open,R32,Fabio Fognini,Julien Benneteau,3-6 6-2 6-1 4-6 6-3,Hard,2018
Australian Open,R32,Tomas Berdych,Juan Martin del Potro,6-3 6-3 6-2,Hard,2018
Australian Open,R32,Marton Fucsovics,Nicolas Kicker,6-3 6-3 6-2,Hard,2018
Australian Open,R32,Roger Federer,Richard Gasquet,6-2 7-5 6-4,Hard,2018
Australian Open,R16,Rafael Nadal,Diego Schwartzman,6-3 6-7(4) 6-3 6-3,Hard,2018
Australian Open,R16,Marin Cilic,Pablo Carreno Busta,6-7(2) 6-3 7-6(0) 7-6(3),Hard,2018
Australian Open,R16,Grigor Dimitrov,Nick Kyrgios,7-6(3) 7-6(4) 4-6 7-6(4),Hard,2018
Australian Open,R16,Kyle Edmund,Andreas Seppi,6-7(4) 7-5 6-2 6-3,Hard,2018
Australian Open,R16,Tennys Sandgren,Dominic Thiem,6-2 4-6 7-6(4) 6-7(7) 6-3,Hard,2018
Australian Open,R16,Hyeon Chung,Novak Djokovic,7-6(4) 7-5 7-6(3),Hard,2018
Australian Open,R16,Tomas Berdych,Fabio Fognini,6-1 6-4 6-4,Hard,2018
Australian Open,R16,Roger Federer,Marton Fucsovics,6-4 7-6(3) 6-2,Hard,2018
Australian Open,QF,Marin Cilic,Rafael Nadal,3-6 6-3 6-7(5) 6-2 2-0 RET,Hard,2018
Australian Open,QF,Kyle Edmund,Grigor Dimitrov,6-4 3-6 6-3 6-4,Hard,2018
Australian Open,QF,Hyeon Chung,Tennys Sandgren,6-4 7-6(5) 6-3,Hard,2018
Australian Open,QF,Roger Federer,Tomas Berdych,7-6(1) 6-3 6-4,Hard,2018
Australian Open,SF,Marin Cilic,Kyle Edmund,6-2 7-6(4) 6-2,Hard,2018
Australian Open,SF,Roger Federer,Hyeon Chung,6-1 5-2 RET,Hard,2018
Australian Open,F,Roger Federer,Marin Cilic,6-2 6-7(5) 6-3 3-6 6-1,Hard,2018
Roland Garros,R128,Rafael Nadal,Simone Bolelli,6-4 6-3 7-6(9),Clay,2018
Roland Garros,R128,Guido Pella,Joao Sousa,6-2 6-3 6-4,Clay,2018
Roland Garros,R128,Malek Jaziri,Mikhail Youzhny,2-6 6-2 6-2 3-6 6-2,Clay,2018
Roland Garros,R128,Richard Gasquet,Andreas Seppi,6-0 6-2 6-2,Clay,2018
Roland Garros,R128,Denis Shapovalov,John Millman,7-5 6-4 6-2,Clay,2018
Roland Garros,R128,Maximilian Marterer,Ryan Harrison,6-1 6-3 7-5,Clay,2018
Roland Garros,R128,Ruben Bemelmans,Yuki Bhambri,6-4 6-4 6-1,Clay,2018
Roland Garros,R128,Jurgen Zopp,Jack Sock,6-7(4) 6-2 4-6 7-6(5) 6-3,Clay,2018
Roland Garros,R128,Diego Schwartzman,Calvin Hemery,6-1 6-3 6-1,Clay,2018
Roland Garros,R128,Adam Pavlasek,Mirza Basic,6-7(4) 7-5 6-2 6-2,Clay,2018
Roland Garros,R128,Thomas Fabbiano,Matthew Ebden,6-4 5-7 6-2 3-6 6-2,Clay,2018
Roland Garros,R128,Borna Coric,Philipp Kohlschreiber,6-3 3-6 6-3 6-4,Clay,2018
Roland Garros,R128,Sergiy Stakhovsky,Feliciano Lopez,6-2 6-4 6-2,Clay,2018
Roland Garros,R128,Mischa Zverev,Florian Mayer,6-2 6-1 7-6(3),Clay,2018
Roland Garros,R128,Pablo Cuevas,Aljaz Bedene,6-4 6-3 6-2,Clay,2018
Roland Garros,R128,Kevin Anderson,Paolo Lorenzi,6-1 6-2 6-4,Clay,2018
Roland Garros,R128,Marin Cilic,James Duckworth,6-3 7-5 7-6(4),Clay,2018
Roland Garros,R128,Hubert Hurkacz,Tennys Sandgren,6-2 6-2 3-6 6-3,Clay,2018
Roland Garros,R128,Jan Lennard Struff,Evgeny Donskoy,6-1 6-3 6-0,Clay,2018
Roland Garros,R128,Steve Johnson,Adrian Mannarino,7-6(1) 6-2 6-2,Clay,2018
Roland Garros,R128,Fabio Fognini,Pablo Andujar,6-4 6-2 6-1,Clay,2018
Roland Garros,R128,Elias Ymer,Dudi Sela,7-6(3) 6-3 6-1,Clay,2018
Roland Garros,R128,Marton Fucsovics,Vasek Pospisil,6-3 6-3 7-6(5),Clay,2018
Roland Garros,R128,Kyle Edmund,Alex De Minaur,6-2 6-4 6-3,Clay,2018
Roland Garros,R128,John Isner,Noah Rubin,6-3 7-6(7) 7-6(7),Clay,2018
Roland Garros,R128,Horacio Zeballos,Yuichi Sugita,6-4 6-7(3) 6-4 6-2,Clay,2018
Roland Garros,R128,Pierre Hugues Herbert,Peter Polansky,6-3 4-6 6-2 6-2,Clay,2018
Roland Garros,R128,Jeremy Chardy,Tomas Berdych,7-6(5) 7-6(8) 1-6 5-7 6-2,Clay,2018
Roland Garros,R128,Albert Ramos,Mikhail Kukushkin,7-6(0) 6-4 6-1,Clay,2018
Roland Garros,R128,Casper Ruud,Jordan Thompson,6-1 6-4 2-6 4-6 6-3,Clay,2018
Roland Garros,R128,Julien Benneteau,Leonardo Mayer,2-6 7-6(4) 6-2 6-3,Clay,2018
Roland Garros,R128,Juan Martin del Potro,Nicolas Mahut,1-6 6-1 6-2 6-4,Clay,2018
Roland Garros,R128,David Goffin,Robin Haase,4-6 4-6 6-4 6-1 6-0,Clay,2018
Roland Garros,R128,Corentin Moutet,Ivo Karlovic,7-6(7) 6-2 7-6(5),Clay,2018
Roland Garros,R128,Martin Klizan,Laslo Djere,7-6(6) 4-6 7-6(6) 6-1,Clay,2018
Roland Garros,R128,Gael Monfils,Elliot Benchetrit,3-6 6-1 6-2 6-1,Clay,2018
Roland Garros,R128,Marco Trungelliti,Bernard Tomic,6-4 5-7 6-4 6-4,Clay,2018
Roland Garros,R128,Marco Cecchinato,Marius Copil,2-6 6-7(4) 7-5 6-2 10-8,Clay,2018
Roland Garros,R128,Federico Delbonis,Thomaz Bellucci,6-1 6-3 3-6 6-1,Clay,2018
Roland Garros,R128,Pablo Carreno Busta,Jozef Kovalik,4-6 6-1 7-5 7-6(5),Clay,2018
Roland Garros,R128,Roberto Bautista Agut,Denis Istomin,6-2 6-7(3) 1-6 6-4 6-4,Clay,2018
Roland Garros,R128,Santiago Giraldo,Marcos Baghdatis,3-6 3-4 RET,Clay,2018
Roland Garros,R128,Jaume Munar,David Ferrer,3-6 3-6 7-6(3) 7-6(4) 7-5,Clay,2018
Roland Garros,R128,Novak Djokovic,Rogerio Dutra Silva,6-3 6-4 6-4,Clay,2018
Roland Garros,R128,Fernando Verdasco,Yoshihito Nishioka,6-7(4) 6-4 6-3 6-7(3) 7-5,Clay,2018
Roland Garros,R128,Guido Andreozzi,Taylor Fritz,6-7(4) 6-3 3-6 6-2 6-3,Clay,2018
Roland Garros,R128,Jared Donaldson,Nicolas Jarry,6-3 4-6 3-6 6-3 6-4,Clay,2018
Roland Garros,R128,Grigor Dimitrov,Mohamed Safwat,6-1 6-4 7-6(1),Clay,2018
Roland Garros,R128,Dominic Thiem,Ilya Ivashka,6-2 6-4 6-1,Clay,2018
Roland Garros,R128,Stefanos Tsitsipas,Carlos Taberner,7-5 6-7(5) 6-4 6-3,Clay,2018
Roland Garros,R128,Matteo Berrettini,Oscar Otte,3-6 7-5 6-2 6-1,Clay,2018
Roland Garros,R128,Ernests Gulbis,Gilles Muller,2-6 6-4 6-4 6-3,Clay,2018
Roland Garros,R128,Kei Nishikori,Maxime Janvier,7-6(0) 6-4 6-3,Clay,2018
Roland Garros,R128,Benoit Paire,Roberto Carballes Baena,6-3 6-7(3) 7-6(9) 6-1,Clay,2018
Roland Garros,R128,Gilles Simon,Nikoloz Basilashvili,6-4 6-0 6-7(4) 6-4,Clay,2018
Roland Garros,R128,Sam Querrey,Frances Tiafoe,6-1 6-2 7-6(6),Clay,2018
Roland Garros,R128,Lucas Pouille,Daniil Medvedev,6-2 6-3 6-4,Clay,2018
Roland Garros,R128,Cameron Norrie,Peter Gojowczyk,6-1 2-0 RET,Clay,2018
Roland Garros,R128,Karen Khachanov,Andreas Haider Maurer,7-6(0) 6-3 6-3,Clay,2018
Roland Garros,R128,Guillermo Garcia Lopez,Stan Wawrinka,6-2 3-6 4-6 7-6(5) 6-3,Clay,2018
Roland Garros,R128,Damir Dzumhur,Denis Kudla,6-4 6-2 6-2,Clay,2018
Roland Garros,R128,Radu Albot,Gregoire Barrere,4-6 0-6 7-5 6-1 6-2,Clay,2018
Roland Garros,R128,Dusan Lajovic,Jiri Vesely,6-3 6-1 6-3,Clay,2018
Roland Garros,R128,Alexander Zverev,Ricardas Berankis,6-1 6-1 6-2,Clay,2018
Roland Garros,R64,Rafael Nadal,Guido Pella,6-2 6-1 6-1,Clay,2018
Roland Garros,R64,Richard Gasquet,Malek Jaziri,6-2 3-6 6-3 6-0,Clay,2018
Roland Garros,R64,Maximilian Marterer,Denis Shapovalov,5-7 7-6(4) 7-5 6-4,Clay,2018
Roland Garros,R64,Jurgen Zopp,Ruben Bemelmans,4-6 4-6 6-3 6-4 6-4,Clay,2018
Roland Garros,R64,Diego Schwartzman,Adam Pavlasek,6-1 6-3 6-1,Clay,2018
Roland Garros,R64,Borna Coric,Thomas Fabbiano,4-6 6-2 6-1 6-1,Clay,2018
Roland Garros,R64,Mischa Zverev,Sergiy Stakhovsky,6-3 6-7(0) 7-6(2) 6-1,Clay,2018
Roland Garros,R64,Kevin Anderson,Pablo Cuevas,6-3 3-6 7-6(5) 6-4,Clay,2018
Roland Garros,R64,Marin Cilic,Hubert Hurkacz,6-2 6-2 6-7(3) 7-5,Clay,2018
Roland Garros,R64,Steve Johnson,Jan Lennard Struff,4-6 7-6(5) 6-2 6-2,Clay,2018
Roland Garros,R64,Fabio Fognini,Elias Ymer,6-4 6-1 6-2,Clay,2018
Roland Garros,R64,Kyle Edmund,Marton Fucsovics,6-0 1-6 6-2 6-3,Clay,2018
Roland Garros,R64,John Isner,Horacio Zeballos,6-7(8) 7-6(4) 7-6(2) 6-2,Clay,2018
Roland Garros,R64,Pierre Hugues Herbert,Jeremy Chardy,2-6 6-3 6-2 3-6 9-7,Clay,2018
Roland Garros,R64,Albert Ramos,Casper Ruud,6-4 6-2 6-4,Clay,2018
Roland Garros,R64,Juan Martin del Potro,Julien Benneteau,6-4 6-3 6-2,Clay,2018
Roland Garros,R64,David Goffin,Corentin Moutet,7-5 6-0 6-1,Clay,2018
Roland Garros,R64,Gael Monfils,Martin Klizan,6-2 6-4 6-4,Clay,2018
Roland Garros,R64,Marco Cecchinato,Marco Trungelliti,6-1 7-6(1) 6-1,Clay,2018
Roland Garros,R64,Pablo Carreno Busta,Federico Delbonis,7-6(0) 7-6(2) 3-6 6-4,Clay,2018
Roland Garros,R64,Roberto Bautista Agut,Santiago Giraldo,6-4 7-5 6-3,Clay,2018
Roland Garros,R64,Novak Djokovic,Jaume Munar,7-6(1) 6-4 6-4,Clay,2018
Roland Garros,R64,Fernando Verdasco,Guido Andreozzi,6-3 6-2 6-2,Clay,2018
Roland Garros,R64,Grigor Dimitrov,Jared Donaldson,6-7(2) 6-4 4-6 6-4 10-8,Clay,2018
Roland Garros,R64,Dominic Thiem,Stefanos Tsitsipas,6-2 2-6 6-4 6-4,Clay,2018
Roland Garros,R64,Matteo Berrettini,Ernests Gulbis,6-2 3-6 6-4 6-3,Clay,2018
Roland Garros,R64,Kei Nishikori,Benoit Paire,6-3 2-6 4-6 6-2 6-3,Clay,2018
Roland Garros,R64,Gilles Simon,Sam Querrey,1-6 7-6(3) 6-4 6-1,Clay,2018
Roland Garros,R64,Lucas Pouille,Cameron Norrie,6-2 6-4 5-7 7-6(3),Clay,2018
Roland Garros,R64,Karen Khachanov,Guillermo Garcia Lopez,6-2 7-6(7) 6-7(0) 6-3,Clay,2018
Roland Garros,R64,Damir Dzumhur,Radu Albot,6-3 6-3 5-7 1-6 7-5,Clay,2018
Roland Garros,R64,Alexander Zverev,Dusan Lajovic,2-6 7-5 4-6 6-1 6-2,Clay,2018
Roland Garros,R32,Rafael Nadal,Richard Gasquet,6-3 6-2 6-2,Clay,2018
Roland Garros,R32,Maximilian Marterer,Jurgen Zopp,6-2 6-1 6-4,Clay,2018
Roland Garros,R32,Diego Schwartzman,Borna Coric,7-5 6-3 6-3,Clay,2018
Roland Garros,R32,Kevin Anderson,Mischa Zverev,6-1 6-7(3) 6-3 7-6(4),Clay,2018
Roland Garros,R32,Marin Cilic,Steve Johnson,6-3 6-2 6-4,Clay,2018
Roland Garros,R32,Fabio Fognini,Kyle Edmund,6-3 4-6 3-6 6-4 6-4,Clay,2018
Roland Garros,R32,John Isner,Pierre Hugues Herbert,7-6(1) 6-4 7-6(4),Clay,2018
Roland Garros,R32,Juan Martin del Potro,Albert Ramos,7-5 6-4 6-1,Clay,2018
Roland Garros,R32,David Goffin,Gael Monfils,6-7(6) 6-3 4-6 7-5 6-3,Clay,2018
Roland Garros,R32,Marco Cecchinato,Pablo Carreno Busta,2-6 7-6(5) 6-3 6-1,Clay,2018
Roland Garros,R32,Novak Djokovic,Roberto Bautista Agut,6-4 6-7(6) 7-6(4) 6-2,Clay,2018
Roland Garros,R32,Fernando Verdasco,Grigor Dimitrov,7-6(4) 6-2 6-4,Clay,2018
Roland Garros,R32,Dominic Thiem,Matteo Berrettini,6-3 6-7(5) 6-3 6-2,Clay,2018
Roland Garros,R32,Kei Nishikori,Gilles Simon,6-3 6-1 6-3,Clay,2018
Roland Garros,R32,Karen Khachanov,Lucas Pouille,6-3 7-5 6-3,Clay,2018
Roland Garros,R32,Alexander Zverev,Damir Dzumhur,6-2 3-6 4-6 7-6(3) 7-5,Clay,2018
Roland Garros,R16,Rafael Nadal,Maximilian Marterer,6-3 6-2 7-6(4),Clay,2018
Roland Garros,R16,Diego Schwartzman,Kevin Anderson,1-6 2-6 7-5 7-6(0) 6-2,Clay,2018
Roland Garros,R16,Marin Cilic,Fabio Fognini,6-4 6-1 3-6 6-7(4) 6-3,Clay,2018
Roland Garros,R16,Juan Martin del Potro,John Isner,6-4 6-4 6-4,Clay,2018
Roland Garros,R16,Marco Cecchinato,David Goffin,7-5 4-6 6-0 6-3,Clay,2018
Roland Garros,R16,Novak Djokovic,Fernando Verdasco,6-3 6-4 6-2,Clay,2018
Roland Garros,R16,Dominic Thiem,Kei Nishikori,6-2 6-0 5-7 6-4,Clay,2018
Roland Garros,R16,Alexander Zverev,Karen Khachanov,4-6 7-6(4) 2-6 6-3 6-3,Clay,2018
Roland Garros,QF,Rafael Nadal,Diego Schwartzman,4-6 6-3 6-2 6-2,Clay,2018
Roland Garros,QF,Juan Martin del Potro,Marin Cilic,7-6(5) 5-7 6-3 7-5,Clay,2018
Roland Garros,QF,Marco Cecchinato,Novak Djokovic,6-3 7-6(4) 1-6 7-6(11),Clay,2018
Roland Garros,QF,Dominic Thiem,Alexander Zverev,6-4 6-2 6-1,Clay,2018
Roland Garros,SF,Rafael Nadal,Juan Martin del Potro,6-4 6-1 6-2,Clay,2018
Roland Garros,SF,Dominic Thiem,Marco Cecchinato,7-5 7-6(10) 6-1,Clay,2018
Roland Garros,F,Rafael Nadal,Dominic Thiem,6-4 6-3 6-2,Clay,2018
Wimbledon,R128,Roger Federer,Dusan Lajovic,6-1 6-3 6-4,Grass,2018
Wimbledon,R128,Lukas Lacko,Benjamin Bonzi,4-6 6-3 7-6(5) 6-4,Grass,2018
Wimbledon,R128,Ivo Karlovic,Mikhail Youzhny,4-6 7-5 7-6(7) 6-3,Grass,2018
Wimbledon,R128,Jan Lennard Struff,Leonardo Mayer,3-6 6-7(5) 7-6(5) 7-6(5) 6-1,Grass,2018
Wimbledon,R128,Adrian Mannarino,Cristian Garin,6-3 1-6 7-6(4) 6-2,Grass,2018
Wimbledon,R128,Ryan Harrison,Roberto Carballes Baena,6-1 6-4 6-2,Grass,2018
Wimbledon,R128,Guillermo Garcia Lopez,Gastao Elias,6-2 6-4 6-2,Grass,2018
Wimbledon,R128,Daniil Medvedev,Borna Coric,7-6(6) 6-2 6-2,Grass,2018
Wimbledon,R128,Sam Querrey,Jordan Thompson,6-2 6-4 6-3,Grass,2018
Wimbledon,R128,Sergiy Stakhovsky,Joao Sousa,6-3 6-3 5-7 1-6 6-4,Grass,2018
Wimbledon,R128,Paolo Lorenzi,Laslo Djere,7-6(1) 6-7(3) 6-2 6-4,Grass,2018
Wimbledon,R128,Gael Monfils,Richard Gasquet,7-6(6) 7-5 6-4,Grass,2018
Wimbledon,R128,Philipp Kohlschreiber,Evgeny Donskoy,6-2 6-4 7-5,Grass,2018
Wimbledon,R128,Gilles Muller,Michael Mmoh,7-5 4-6 7-6(7) 3-6 6-1,Grass,2018
Wimbledon,R128,Andreas Seppi,John Patrick Smith,6-2 6-4 6-1,Grass,2018
Wimbledon,R128,Kevin Anderson,Norbert Gombos,6-3 6-4 6-4,Grass,2018
Wimbledon,R128,Marin Cilic,Yoshihito Nishioka,6-1 6-4 6-4,Grass,2018
Wimbledon,R128,Guido Pella,Jason Kubler,6-4 7-5 4-6 7-6(3),Grass,2018
Wimbledon,R128,Mackenzie Mcdonald,Ricardas Berankis,4-6 7-6(6) 6-3 7-6(6),Grass,2018
Wimbledon,R128,Nicolas Jarry,Filip Krajinovic,6-3 3-6 7-6(5) 6-4,Grass,2018
